ID;Id Delegacia (RDO);Número BO (RDO);Ano BO (RDO);Data do Acidente;Dia do Acidente;Mês do Acidente;Ano do Acidente;Ano/Mês do Acidente;Dia da semana;Hora do Acidente;Turno;Município;Região Administrativa;Logradouro;Numeral / KM;Jurisdição;Administração;Conservação;Tipo do Local do Acidente;Lat (GEO);Long (GEO);Iluminação da via (SIOPM);Superfície da Via (SIOPM);Tipo de pista (SIOPM);Outro Veículo Envolvido;Tipo de via;Condições Climáticas (SIOPM);Sentido da Via (SIOPM);Limite da velocidade da via (SIOPM);Quantidade de vítimas;Tempo entre o Acidente e as Mortes
3075042;100919;3414;2021;2021/07/10;10;JULHO;2021;2021.07;SÁBADO;20:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA RIO PARDO;2670,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1483788416;-47,8305288595;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3075002;100919;3361;2021;2021/07/08;8;JULHO;2021;2021.07;QUINTA;19:15:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA ETTORE E AURORA CORAUCCI;440,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,13000119906051;-47,8368074;NOITE (VIA ILUMINADA);SECA;SIMPLES;NÃO HÁ;Vias Municipais;BOM;INTERNO;Entre 40 e 49km/h;1;Até 30 dias
3074992;100919;3335;2021;2021/07/07;7;JULHO;2021;2021.07;QUARTA;05:00:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;RUA ANGELO BELONI;567,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,177777787531568;-47,782447042327135;LUZ SOLAR;SECA;SIMPLES;NAO DISPONIVEL;Vias Municipais;BOM;SUL;Entre 40 e 49km/h;1;Até 30 dias
3074940;100919;3287;2021;2021/07/04;4;JULHO;2021;2021.07;DOMINGO;23:40:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA RIO XINGU;555,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,14235915061046;-47,808905974873554;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3074859;100919;3173;2021;2021/06/28;28;JUNHO;2021;2021.06;SEGUNDA;08:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA EDUARDO ANDREIA MATARAZZO;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;LUZ SOLAR;SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;NORTE;Entre 60 e 69km/h;1;Até 30 dias
3074816;100919;3153;2021;2021/06/26;26;JUNHO;2021;2021.06;SÁBADO;23:18:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MAURILIO BIAGI;2230,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,2096136488273;-47,7837215181141;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3074798;100919;3090;2021;2021/06/23;23;JUNHO;2021;2021.06;QUARTA;19:29:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA JOSE ANTONIO FERRAREZI;200,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,182609035309845;-47,73341108465428;NOITE (VIA ILUMINADA);SECA;DUPLA;AUTOMOVEL;Vias Municipais;BOM;INTERNO;Entre 60 e 69km/h;1;Até 30 dias
3074709;100919;2987;2021;2021/06/12;12;JUNHO;2021;2021.06;SÁBADO;20:09:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 333;48,0;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,207911367125465;-47,69090655276308;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;NÃO HÁ;Rodovias;BOM;LESTE;Entre 90 e 100km/h;1;Até 30 dias
3074491;100919;2738;2021;2021/06/02;2;JUNHO;2021;2021.06;QUARTA;14:02:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA PEDRO BARBIERE;977,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,183749971151542;-47,747128473016;LUZ SOLAR;SECA;SIMPLES;NAO DISPONIVEL;Vias Municipais;BOM;SUL;Entre 30 e 39km/h;1;Até 30 dias
3074483;100919;2608;2021;2021/05/23;23;MAIO;2021;2021.05;DOMINGO;09:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3074255;100919;2518;2021;2021/05/19;19;MAIO;2021;2021.05;QUARTA;07:30:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA TOMAS ALBERTO WHATELI;4221,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,145850736731663;-47,768135871164;LUZ SOLAR;SECA;DUPLA;BICICLETA;Vias Municipais;BOM;NORTE;Entre 60 e 69km/h;1;Até 30 dias
3074167;100919;2373;2021;2021/05/11;11;MAIO;2021;2021.05;TERÇA;06:40:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;307,52;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,208714399594804;-47,75851713428123;LUZ SOLAR;SECA;DUPLA;NÃO HÁ;Rodovias;BOM;SUL;Entre 60 e 69km/h;1;Até 30 dias
3074157;100919;2367;2021;2021/05/10;10;MAIO;2021;2021.05;SEGUNDA;18:06:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA BARAO DO BANANAL;1655,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,183568582546023;-47,767808357671996;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3074343;100919;2346;2021;2021/05/09;9;MAIO;2021;2021.05;DOMINGO;17:30:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA ANGELO GENNARO GALLO;805,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,2213814419999;-47,829347014;LUZ SOLAR;SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;EXTERNO;Entre 60 e 69km/h;1;Até 30 dias
3074076;100919;2223;2021;2021/05/01;1;MAIO;2021;2021.05;SÁBADO;18:07:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 291;1,15;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,202846771379633;-47,886937635199516;NOITE (VIA NÃO ILUMINADA);SECA;SIMPLES;AUTOMOVEL;Rodovias;BOM;SUL;Entre 90 e 100km/h;2;Até 30 dias
3074016;100919;2108;2021;2021/04/25;25;ABRIL;2021;2021.04;DOMINGO;16:59:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA JAVARI;725,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1520535943513;-47,8331539448378;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073952;100919;1923;2021;2021/04/15;15;ABRIL;2021;2021.04;QUINTA;18:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 322;330,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,16320134516023;-47,94508504847178;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;CAMINHAO;Rodovias;BOM;SUL;Entre 90 e 100km/h;1;Até 30 dias
3073935;100919;1896;2021;2021/04/14;14;ABRIL;2021;2021.04;QUARTA;04:02:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;VIA EXPRESSA NORTE;2320,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,143307760974;-47,8021924398133;NOITE (VIA ILUMINADA);SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;NORTE;Entre 60 e 69km/h;1;Até 30 dias
3073925;100919;1898;2021;2021/04/13;13;ABRIL;2021;2021.04;TERÇA;11:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073730;100919;1699;2021;2021/04/02;2;ABRIL;2021;2021.04;SEXTA;18:40:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA RENE OLIVA STRANG;642,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1489933136747;-47,848606250265;NOITE (VIA ILUMINADA);SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;EXTERNO;Entre 60 e 69km/h;1;Até 30 dias
3073668;100919;1664;2021;2021/03/31;31;MARÇO;2021;2021.03;QUARTA;08:40:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;RUA ESPIRITO SANTO;2181,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1494227262162;-47,8145583742702;LUZ SOLAR;SECA;SIMPLES;MOTOCICLETA;Vias Municipais;BOM;SUL;Entre 40 e 49km/h;1;Até 30 dias
3073470;100919;1284;2021;2021/03/10;10;MARÇO;2021;2021.03;QUARTA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073443;100919;1251;2021;2021/03/09;9;MARÇO;2021;2021.03;TERÇA;01:20:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 322;315,3;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,221504814355278;-47,82233788105945;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;OESTE;Entre 90 e 100km/h;1;Até 30 dias
3073361;100919;1146;2021;2021/03/03;3;MARÇO;2021;2021.03;QUARTA;01:45:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;301,1;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,266210011908527;-47,75591611029935;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073354;100919;1128;2021;2021/03/02;2;MARÇO;2021;2021.03;TERÇA;07:24:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;RUA ABILIO SAMPAIO;810,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1889392371025;-47,8260792252564;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073254;100919;965;2021;2021/02/22;22;FEVEREIRO;2021;2021.02;SEGUNDA;19:31:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;322,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,08610111534472;-47,799459527510955;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;CAMINHAO;Rodovias;BOM;SUL;Mais que 100km/h;1;Até 30 dias
3073245;100919;977;2021;2021/02/22;22;FEVEREIRO;2021;2021.02;SEGUNDA;07:26:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 322;308,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,206778406280712;-47,760852120270826;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073219;100919;945;2021;2021/02/21;21;FEVEREIRO;2021;2021.02;DOMINGO;03:19:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA EDUARDO ANDREIA MATARAZZO;1000,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1527384333714;-47,8094102937714;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073256;100919;966;2021;2021/02/21;21;FEVEREIRO;2021;2021.02;DOMINGO;20:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;311,9;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,167775283906778;-47,756363678693006;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073236;100919;915;2021;2021/02/19;19;FEVEREIRO;2021;2021.02;SEXTA;18:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MONTEIRO LOBATO;1335,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,189940067444777;-47,8364188;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073075;100919;709;2021;2021/02/07;7;FEVEREIRO;2021;2021.02;DOMINGO;20:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;325,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,15323781888746;-47,88956782600012;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;SUL;Mais que 100km/h;2;Até 30 dias
3073170;100919;864;2021;2021/02/05;5;FEVEREIRO;2021;2021.02;SEXTA;23:25:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA ANITA BELOUBE;291,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,120128973790102;-47,79005225767285;NOITE (VIA ILUMINADA);MOLHADA;DUPLA;AUTOMOVEL;Vias Municipais;CHUVA;NORTE;Entre 40 e 49km/h;1;Até 30 dias
3072972;100919;587;2021;2021/02/01;1;FEVEREIRO;2021;2021.02;SEGUNDA;14:40:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA MARCOS MARKARIAN;2240,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,2181234679999;-47,826643824;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3072844;100919;390;2021;2021/01/22;22;JANEIRO;2021;2021.01;SEXTA;21:58:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA JOAO BATISTA DUARTE;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NOITE (VIA ILUMINADA);SECA;DUPLA;OUTROS;Vias Municipais;BOM;NORTE;Entre 40 e 49km/h;1;Até 30 dias
3072661;100919;91;2021;2021/01/05;5;JANEIRO;2021;2021.01;TERÇA;14:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA GUIDO GOLFETO;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;LUZ SOLAR;SECA;DUPLA;AUTOMOVEL;Vias Municipais;BOM;EXTERNO;Entre 30 e 39km/h;1;Até 30 dias
3074222;100922;500;2021;2020/04/25;25;ABRIL;2020;2020.04;SÁBADO;18:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA TOMAS ALBERTO WHATELI;3451,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,144309486083866;-47,773533446032005;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;MOTOCICLETA;Vias Municipais;BOM;LESTE;Entre 70 e 79km/h;1;Até 30 dias
3077214;100919;7517;2021;2021/12/22;22;DEZEMBRO;2021;2021.12;QUARTA;20:26:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;307,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,212447283008828;-47,75871860870884;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077175;100919;7443;2021;2021/12/21;21;DEZEMBRO;2021;2021.12;TERÇA;01:53:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;309,42;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,190946704665823;-47,757581352079306;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3076849;100427;1494;2021;2021/11/27;27;NOVEMBRO;2021;2021.11;SÁBADO;09:40:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 333;45,64;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,20639779354049;-47,74813089143834;LUZ SOLAR;SECA;SIMPLES;AUTOMOVEL;Rodovias;BOM;OESTE;Entre 40 e 49km/h;1;Até 30 dias
3076688;100919;6278;2021;2021/11/14;14;NOVEMBRO;2021;2021.11;DOMINGO;06:14:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;NAO DISPONIVEL;ESTADUAL;CONCESSIONÁRIA-ARTESP;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;OUTROS;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3076444;100919;5955;2021;2021/11/02;2;NOVEMBRO;2021;2021.11;TERÇA;00:10:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;333,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,11346294531085;-47,82153039069344;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3076474;100919;5911;2021;2021/10/30;30;OUTUBRO;2021;2021.10;SÁBADO;10:10:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 322;317,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,215481300564065;-47,83742917514485;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3076260;100919;5480;2021;2021/10/12;12;OUTUBRO;2021;2021.10;TERÇA;19:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;332,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,120606822578473;-47,83375401936916;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3076253;100919;5421;2021;2021/10/10;10;OUTUBRO;2021;2021.10;DOMINGO;00:00:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 255;2,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,26605553562009;-47,795515457672856;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3076196;100919;5420;2021;2021/10/09;9;OUTUBRO;2021;2021.10;SÁBADO;22:15:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 322;318,253;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,210655615544773;-47,848406444181755;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3075760;100919;4594;2021;2021/09/03;3;SETEMBRO;2021;2021.09;SEXTA;20:34:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 255;10,1;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,278741450270736;-47,804600248399126;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;SUL;Mais que 100km/h;1;Até 30 dias
3075664;100919;4378;2021;2021/08/26;26;AGOSTO;2021;2021.08;QUINTA;06:30:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;313,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,15750165780579;-47,756571693316175;LUZ SOLAR;SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;SUL;Entre 90 e 100km/h;2;Até 30 dias
3075457;100919;4069;2021;2021/08/13;13;AGOSTO;2021;2021.08;SEXTA;01:40:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 322;325,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,16767117709006;-47,89967897710884;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;NAO DISPONIVEL;Rodovias;BOM;OESTE;Mais que 100km/h;1;Até 30 dias
3075028;100919;3370;2021;2021/07/10;10;JULHO;2021;2021.07;SÁBADO;01:35:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;332,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,118224959839974;-47,82967961253209;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;NAO DISPONIVEL;Rodovias;BOM;NORTE;Mais que 100km/h;1;Até 30 dias
3074709;100919;2987;2021;2021/06/12;12;JUNHO;2021;2021.06;SÁBADO;20:09:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 333;48,0;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,207911367125465;-47,69090655276308;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;NÃO HÁ;Rodovias;BOM;LESTE;Entre 90 e 100km/h;1;Até 30 dias
3074167;100919;2373;2021;2021/05/11;11;MAIO;2021;2021.05;TERÇA;06:40:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;307,52;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,208714399594804;-47,75851713428123;LUZ SOLAR;SECA;DUPLA;NÃO HÁ;Rodovias;BOM;SUL;Entre 60 e 69km/h;1;Até 30 dias
3074076;100919;2223;2021;2021/05/01;1;MAIO;2021;2021.05;SÁBADO;18:07:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 291;1,15;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,202846771379633;-47,886937635199516;NOITE (VIA NÃO ILUMINADA);SECA;SIMPLES;AUTOMOVEL;Rodovias;BOM;SUL;Entre 90 e 100km/h;2;Até 30 dias
3073952;100919;1923;2021;2021/04/15;15;ABRIL;2021;2021.04;QUINTA;18:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 322;330,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,16320134516023;-47,94508504847178;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;CAMINHAO;Rodovias;BOM;SUL;Entre 90 e 100km/h;1;Até 30 dias
3073443;100919;1251;2021;2021/03/09;9;MARÇO;2021;2021.03;TERÇA;01:20:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 322;315,3;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,221504814355278;-47,82233788105945;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;OESTE;Entre 90 e 100km/h;1;Até 30 dias
3073361;100919;1146;2021;2021/03/03;3;MARÇO;2021;2021.03;QUARTA;01:45:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;301,1;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,266210011908527;-47,75591611029935;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073254;100919;965;2021;2021/02/22;22;FEVEREIRO;2021;2021.02;SEGUNDA;19:31:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;322,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,08610111534472;-47,799459527510955;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;CAMINHAO;Rodovias;BOM;SUL;Mais que 100km/h;1;Até 30 dias
3073245;100919;977;2021;2021/02/22;22;FEVEREIRO;2021;2021.02;SEGUNDA;07:26:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 322;308,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,206778406280712;-47,760852120270826;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3073256;100919;966;2021;2021/02/21;21;FEVEREIRO;2021;2021.02;DOMINGO;20:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;311,9;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,167775283906778;-47,756363678693006;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
